Incident_ID,Source,Call_ID,Transcript,Extracted_Event,Location,Timestamp,Sentiment,Urgency_Score,Severity
INC_273,audio,C273,"– In May 2013 a Manatee County (Fla.) woman dialed 911 when a man attempted to break into her home during the day. The dispatcher obtained a description, and arriving sheriff’s deputies spotted the suspect in the neighborhood and arrested him.",Unknown incident,"Florida, Manatee County, Fla.",5/13,Calm,0.19,Low
INC_274,audio,C274,"– In June 2013 a man dialed 911 from a rural St. Clair County (Ill.) home and said his friend was unconscious. During the 20-minute call, a sheriff’s dispatcher gave the man instructions for CPR while EMS tried to find the location. The victim later died.",Medical emergency,"Illinois, St. Clair County, Ill.",6/13,Distressed,0.82,High
INC_275,audio,C275,"– In June 2013 a Bakersfield (Calif.) man dialed 911 to report that he had shot his wife. Officers arrested the man, and the wife survived.",Shooting,"California, Bakersfield, Calif.",6/13,Distressed,0.43,Medium
INC_276,audio,C276,– In June 2013 a Kalamazoo County (Mich.) man dialed 911 to report that his adult son had come to his house and confessed shooting the son’s wife. The father then gave the phone to John Kovach to explain the situation.,Murder / homicide,"Michigan, Kalamazoo County, Mich.",6/13,Distressed,0.69,High
INC_277,audio,C277,"– In June 2013 a dispute occurred at the house, with the suspect waving a baseball bat. The resident dialed 911 for police, and stayed on the line. Police say the caller followed the man outside and yelled to him that the sheriff was enroute. The man got into his pick-up truck and ran down the caller while he was talking to the dispatcher. Police later arrested the suspect.",Road accident,Georgia,6/13,Distressed,0.7,Medium
INC_278,audio,C278,"– In June 2013 a man entered Sunday church services in Weber County (Utah) and fired a long gun at his father, seriously injuring him. Several in the congregation dialed 911 for help. The suspect fled, but was captured several hours later.",Shooting,"Weber County, Utah",6/13,Distressed,0.86,High
INC_279,audio,C279,"– In June 2013 a man dialed 911 and spoke to a Trumbull County (Ohio) sheriff’s dispatcher, admitting that he had stabbed his mother and stepfather. Deputies arrived and arrested Thomas Starr. The stepfather died at a hospital, but the mother survived.",Assault / violence,"Trumbull County, Ohio",6/13,Distressed,0.68,Medium
INC_280,audio,C280,"– In June 2013 a 7 year-old was found at the bottom of a Delaware County (Okla.) public pool, and a person dialed 911 and spoke to a sheriff’s dispatcher, who seemed confused on the location. It took three minutes for emergency units to be dispatched. The dispatcher resigned amidst an investigation of the response delay.",Unknown incident,"Oklahoma, Delaware County, Okla.",6/13,Distressed,0.82,High
INC_281,audio,C281,"– In June 2013 a house fire in Oildale (Calif.) claimed the life of a 21 month-old toddler, who was trapped in the back bedroom. Residents and neighbors attempted a rescue, but were prevented by smoke and flames. A neighbor dialed 911 for help.",Building fire / trapped persons,"California, Oildale, Calif.",6/13,Distressed,1.0,High
INC_282,audio,C282,– In July 2013 a Farmington (Utah) woman dialed 911 when her son choked on a small plastic toy. Davis County 911 dispatcher Amanda Glezos answered the call and guided the mother through CPR. EMS units arrived and transported the 22 month-old to the hospital where he recovered.,Medical emergency,"Farmington, Utah",7/13,Distressed,0.42,Medium
INC_283,audio,C283,"– In July 2013 an Asiana airliner made a short landing at San Francisco airport, striking a seawall and catching fire. Two passengers were initially killed, but the remaining 305 passengers and crew survived, with many able to walk away from the scene. The crash occurred on a Saturday morning, and was witnessed by many people from surrounding areas. Those people and the passengers themselves dialed 911 for help on their cellular phones, and reached the California Highway Patrol (CHP).",Road accident,"California, Asiana, San Francisco",7/13,Calm,0.67,High
INC_284,audio,C284,"– In July 2013 an Asiana airliner made a short landing at San Francisco airport, striking a seawall and catching fire. Two passengers were initially killed, but the remaining 305 passengers and crew survived, with many able to walk away from the scene. The crash occurred on a Saturday morning, and was witnessed by many people from surrounding areas. Those people and the passengers themselves dialed 911 for help on their cellular phones, and reached the California Highway Patrol (CHP).",Road accident,"California, Asiana, San Francisco",7/13,Calm,0.67,High
INC_285,audio,C285,"– In July 2013 a woman dialed 911 in Palm Coast (Fla.) to report her granddaughter was unconscious in a swimming pool. The woman retrieved the child, and Flager County dispatcher Genice Caccavale, an 11-year veteran, gave her CPR instructions. Read a",Medical emergency,"Florida, Palm Coast, Fla., Flager County",7/13,Distressed,0.6,Medium
INC_286,audio,C286,"– In July 2013 a man went to a Kansas City (Kan.) park at 3 a.m. to play Frisbee golf. However, a power line was down in the park from an earlier storm. He stepped on the line and was killed. His friend dialed 911 for help. (The line had been reported to the parks department and local power utility about 12 hours earlier, but there were delays in responding because of the extensive storm damage.)",Murder / homicide,"Kansas, Kansas City, Kan.",7/13,Distressed,0.82,High
INC_287,audio,C287,"– In Sept. 2012 an Orem (Utah) man dialed 911 to report his wife had been seriously injured at home. Police later said Heidy Aline died of a gunshot wound to the head, and Conrad Truman claimed the bullet either came from outside or from a suicide. In July 2013 Truman was arrested for murder.",Murder / homicide,Utah,9/12,Distressed,1.0,High
INC_288,audio,C288,"– In July 2013 an 89 year-old Arlington Heights (Ill.) man accidentally drove his SUV into a pond near his home. He dialed 911 as the car was sinking. Arriving fire units could not reach the man, and when the car was pulled from the pond, Henry Laseke was dead. The Northwest Central Dispatch System is investigating if Laseke’s 911 call was properly and promptly handled.",Road accident,"Illinois, Arlington Heights, Ill.",7/13,Distressed,0.94,High
INC_289,audio,C289,"– In March 2013 a stretch limousine caught fire just off a bridge in the San Francisco area. Four women and the driver escaped through the driver’s area, but five other women were trapped in the locked rear passenger compartment and died of smoke inhalation. The California Highway Patrol fielded several 911 telephone calls from witnesses and one of their officers. Investigators said the fire was accidentally touched off by a failure of the car’s suspension system.",Road accident,"California, San Francisco",3/13,Distressed,0.94,High
INC_290,audio,C290,"– In March 2013 a stretch limousine caught fire just off a bridge in the San Francisco area. Four women and the driver escaped through the driver’s area, but five other women were trapped in the locked rear passenger compartment and died of smoke inhalation. The California Highway Patrol fielded several 911 telephone calls from witnesses and one of their officers. Investigators said the fire was accidentally touched off by a failure of the car’s suspension system.",Road accident,"California, San Francisco",3/13,Distressed,0.94,High
INC_291,audio,C291,"– In Aug. 2013 a man entered a Dekalb (Geo.) school with an AK-47 and took several staffers hostage. Bookkeeper Antoinette Tuff dialed 911 at the suspect’s request and talked to Dekalb County dispatcher Kendra McCray. Tuff relayed information from the suspect, but also critical information to McCray. She also used the school’s intercom to warn teachers and students of the danger. The suspect was safety arrested after Tuff convinced him to surrender.",Shooting,"Georgia, Dekalb, Dekalb County",8/13,Distressed,0.6,High
INC_292,audio,C292,"– In Aug. 2013 a prison escapee shot and wounded a deputy, then stole his truck. After a chase the truck crashed, and the suspect escaped into rural Iowa. Within hours he broke into a remote farmhouse and held the elderly occupants hostage. About four hours later the male homeowner was able to retrieve a gun and fatally shoot the suspect. The female occupant dialed 911, but the call was disconnected. The dispatcher called back to learn what occurred.",Shooting,Iowa,8/13,Distressed,0.94,High
INC_293,audio,C293,"– In Sept. 2013 a wildfire occurred in Monticello County (Ark.) and a local farmer became trapped on his property. He dialed 911 and reached county sheriff’s dispatcher Gale Hyatt, who alerted first-responders and safely guided the man to them during a 33-minute call.",Building fire / trapped persons,"Arkansas, Monticello County, Ark.",9/13,Calm,0.34,High
INC_294,audio,C294,– In July 2013 Lorenzo Riggins dialed 911 and talked to an Albany (Geo.) dispatcher to complain about an item missing from his fast food order. He was arrested for making an inappropriate call to 911.,Public disturbance,"Georgia, Albany",7/13,Distressed,0.4,Low
INC_295,audio,C295,"– In October 2013 a man and his wife were hunting in rural Manning (Ore.) when a naked 20 year-old man appeared and began attacking the man with his fists, and later with a rock. The victim managed to get away and hold the man at rifle point while he dialed 911 for help. It took Washington County sheriff’s took 90 minutes to locate the victim and arrive at the scene.",Assault / violence,"Oregon, Ore., Washington County",10/13,Distressed,0.52,Medium
INC_296,audio,C296,"– In October 2013 two men were walking along a roadway near Joint Base Lewis-McChord (Wash.) when four men in a car stopped, engaged in a verbal dispute, then got out and fatally stabbed of the pedestrians, Tevin Geike. Three suspects were arrested for the murder.",Assault / violence,"Washington, Joint Base Lewis-McChord, Wash.",10/13,Distressed,0.82,High
INC_297,audio,C297,– In Oct. 2013 a 12 year-old brought a gun to Sparks (Nev.) Middle School and began shooting at students and teachers. A teacher was killed and two students were wounded. The student suspect killed himself.,Shooting,"Nevada, Nev.",10/13,Distressed,0.82,High
INC_298,audio,C298,"– In Oct. 2011 a York County (NC) man drove over his step mother and another woman while trying to steal their car, killing both of them. Joshua Grose, 34 also seriously beat his elderly uncle, who survived. A neighbor dialed 911 to report a disturbance next door, at first reporting that a person had been run over, but then saying that a dog had been struck. Grose was arrested by arriving deputies.",Murder / homicide,"North Carolina, York County, NC",10/11,Distressed,0.7,Medium
INC_299,audio,C299,"– A woman in South Daytona (Fla.) was kidnapped by her estranged boyfriend, and the two were later chased along I-95 by police and sheriff’s deputies. At one point the suspect and victim dialed 911 for help. Read more about the incident",Kidnapping / missing,"Florida, South Daytona, Fla.",,Distressed,0.58,Medium
